formula,id,band_gap,formation_energy,energy_above_hull,structure
TmMn12,mp-980811,0.0,-0.018925866551724697,0.0,"Full Formula (Tm1 Mn12)
Reduced Formula: TmMn12
abc   :   6.305367   6.305367   6.305367
angles:  97.730263  97.730263 136.968682
pbc   :       True       True       True
Sites (13)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Tm    0         0         0           -0.031
  1  Mn    0.500001  0.500001  0.500002    -0.285
  2  Mn    1e-06     1e-06     0.500002    -0.29
  3  Mn    0.5       0.999999  0           -0.29
  4  Mn    0.999999  0.5       0           -0.285
  5  Mn    0         0.361573  0.361573    -1.129
  6  Mn    0         0.638427  0.638427    -1.129
  7  Mn    0.638427  0         0.638427    -1.13
  8  Mn    0.361573  0         0.361573    -1.13
  9  Mn    0.5       0.27388   0.77388      1.351
 10  Mn    0.5       0.726119  0.226119     1.351
 11  Mn    0.726119  0.5       0.226119     1.365
 12  Mn    0.27388   0.5       0.77388      1.365"
KGd(BH4)4,mp-1194808,2.4168,-0.40067287699621285,0.0,"Full Formula (K2 Gd2 B8 H32)
Reduced Formula: KGd(BH4)4
abc   :   7.769580   8.252745   7.755948
angles:  90.000000 101.663646  90.000000
pbc   :       True       True       True
Sites (44)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.5       0.5       0            0
  1  K     0.5       0         0.5          0
  2  Gd    0         0         0            6.932
  3  Gd    0         0.5       0.5          6.932
  4  B     0.886179  0.727186  0.811015    -0.001
  5  B     0.113821  0.227186  0.688985    -0.001
  6  B     0.113821  0.272814  0.188985    -0.001
  7  B     0.886179  0.772814  0.311015    -0.001
  8  B     0.672162  0.379341  0.401589    -0
  9  B     0.327838  0.879341  0.098411    -0
 10  B     0.327838  0.620659  0.598411    -0
 11  B     0.672162  0.120659  0.901589    -0
 12  H     0.892599  0.734034  0.972319    -0.001
 13  H     0.107401  0.234034  0.527681    -0.001
 14  H     0.107401  0.265966  0.027681    -0.001
 15  H     0.892599  0.765966  0.472319    -0.001
 16  H     0.993347  0.82491   0.772057    -0
 17  H     0.006653  0.32491   0.727943    -0
 18  H     0.006653  0.17509   0.227943    -0
 19  H     0.993347  0.67509   0.272057    -0
 20  H     0.936517  0.58866   0.784165    -0.002
 21  H     0.063483  0.08866   0.715835    -0.002
 22  H     0.063483  0.41134   0.215835    -0.002
 23  H     0.936517  0.91134   0.284165    -0.002
 24  H     0.739008  0.756058  0.732251     0.001
 25  H     0.260992  0.256058  0.767749     0.001
 26  H     0.260992  0.243942  0.267749     0.001
 27  H     0.739008  0.743942  0.232251     0.001
 28  H     0.584275  0.257113  0.387453    -0.001
 29  H     0.415725  0.757113  0.112547    -0.001
 30  H     0.415725  0.742887  0.612547    -0.001
 31  H     0.584275  0.242887  0.887453    -0.001
 32  H     0.582498  0.496887  0.350506     0.001
 33  H     0.417502  0.996887  0.149494     0.001
 34  H     0.417502  0.503113  0.649494     0.001
 35  H     0.582498  0.003113  0.850506     0.001
 36  H     0.742585  0.400067  0.55828     -0
 37  H     0.257415  0.900067  0.94172     -0
 38  H     0.257415  0.599933  0.44172     -0
 39  H     0.742585  0.099933  0.05828     -0
 40  H     0.787066  0.35858   0.313186    -0
 41  H     0.212934  0.85858   0.186814    -0
 42  H     0.212934  0.64142   0.686814    -0
 43  H     0.787066  0.14142   0.813186    -0"
ZrO2,mp-776427,3.3334,-3.7264810316666677,0.060921093333330845,"Full Formula (Zr8 O16)
Reduced Formula: ZrO2
abc   :   9.982161   5.783642   5.554016
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (24)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Zr    0.129776  0.093355  0.851473        -0
  1  Zr    0.129776  0.406645  0.351473        -0
  2  Zr    0.370224  0.593355  0.851473        -0
  3  Zr    0.370224  0.906645  0.351473        -0
  4  Zr    0.629776  0.093355  0.648527        -0
  5  Zr    0.629776  0.406645  0.148527        -0
  6  Zr    0.870224  0.593355  0.648527        -0
  7  Zr    0.870224  0.906645  0.148527        -0
  8  O     0.015199  0.154018  0.171065        -0
  9  O     0.015199  0.345982  0.671065        -0
 10  O     0.231822  0.123514  0.523528         0
 11  O     0.231822  0.376486  0.023528         0
 12  O     0.268178  0.623514  0.523528         0
 13  O     0.268178  0.876486  0.023528         0
 14  O     0.484801  0.845982  0.671065        -0
 15  O     0.484801  0.654018  0.171065        -0
 16  O     0.515199  0.154018  0.328935        -0
 17  O     0.515199  0.345982  0.828935        -0
 18  O     0.731822  0.123514  0.976472         0
 19  O     0.731822  0.376486  0.476472         0
 20  O     0.768178  0.623514  0.976472         0
 21  O     0.768178  0.876486  0.476472         0
 22  O     0.984801  0.654018  0.328935        -0
 23  O     0.984801  0.845982  0.828935        -0"
Y8Cu3(GeS7)3,mp-1338522,0.0,-1.534417809214284,0.0697857724107207,"Full Formula (Y16 Cu6 Ge6 S42)
Reduced Formula: Y8Cu3(GeS7)3
abc   :   9.841239   9.818063  17.686452
angles:  90.000000  90.000000 119.836681
pbc   :       True       True       True
Sites (70)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Y     0.131593  0.77257   0.248126    -0.001
  1  Y     0.135593  0.772147  0.583324     0.004
  2  Y     0.775935  0.639533  0.083662     0.002
  3  Y     0.768984  0.633448  0.418076     0.004
  4  Y     0.776763  0.63865   0.754618    -0.002
  5  Y     0.355081  0.125391  0.082416     0.002
  6  Y     0.368428  0.137927  0.419443     0.007
  7  Y     0.360653  0.130069  0.754309     0
  8  Y     0.639347  0.869931  0.254309     0
  9  Y     0.644919  0.874609  0.582416     0.002
 10  Y     0.631571  0.862073  0.919443     0.007
 11  Y     0.864407  0.227853  0.083324     0.004
 12  Y     0.868407  0.22743   0.748126    -0.001
 13  Y     0.223237  0.36135   0.254618    -0.002
 14  Y     0.224065  0.360467  0.583662     0.002
 15  Y     0.231016  0.366552  0.918076     0.004
 16  Cu    0.999471  0.99849   0.065876     0.002
 17  Cu    0.99614   0.009311  0.398503     0.196
 18  Cu    0.000826  0.003265  0.728871     0.001
 19  Cu    0.999174  0.996735  0.228871     0.002
 20  Cu    0.000529  0.00151   0.565876     0.002
 21  Cu    0.00386   0.990689  0.898503     0.196
 22  Ge    0.672057  0.33207   0.278472     0.002
 23  Ge    0.663475  0.334763  0.607677     0
 24  Ge    0.669231  0.333208  0.94538     -0.001
 25  Ge    0.336525  0.665237  0.107677     0
 26  Ge    0.330769  0.666792  0.44538     -0.001
 27  Ge    0.327943  0.66793   0.778472     0.002
 28  S     0.482508  0.579679  0.167039    -0.003
 29  S     0.48203   0.581043  0.49786      0.011
 30  S     0.482093  0.581282  0.830449     0.016
 31  S     0.90482   0.488173  0.330374     0.018
 32  S     0.899863  0.481633  0.663268     0.002
 33  S     0.902971  0.481375  0.996049     0.024
 34  S     0.901826  0.157864  0.232474     0.007
 35  S     0.906972  0.162765  0.581271     0.001
 36  S     0.905218  0.155328  0.90335      0.07
 37  S     0.093028  0.837235  0.081271     0
 38  S     0.094782  0.844672  0.40335      0.069
 39  S     0.098174  0.842136  0.732474     0.007
 40  S     0.100137  0.518367  0.163268     0.002
 41  S     0.097029  0.518625  0.496049     0.024
 42  S     0.09518   0.511827  0.830374     0.017
 43  S     0.33364   0.668886  0.319549     0.007
 44  S     0.334545  0.667342  0.652264     0.003
 45  S     0.334819  0.665265  0.984778     0
 46  S     0.740771  0.901467  0.070311     0.005
 47  S     0.740093  0.895585  0.405174     0.086
 48  S     0.74199   0.899063  0.737745    -0.004
 49  S     0.665455  0.332658  0.152264     0.003
 50  S     0.665181  0.334735  0.484778     0
 51  S     0.66636   0.331114  0.819549     0.007
 52  S     0.569184  0.091035  0.326877     0.006
 53  S     0.580295  0.099398  0.663697     0
 54  S     0.577805  0.094578  0.996857     0.016
 55  S     0.25801   0.100937  0.237745    -0.004
 56  S     0.259229  0.098533  0.570311     0.005
 57  S     0.259907  0.104415  0.905174     0.086
 58  S     0.159476  0.257681  0.070102    -0.001
 59  S     0.16631   0.258894  0.406972     0.125
 60  S     0.164182  0.259643  0.739261     0.003
 61  S     0.419705  0.900602  0.163697     0
 62  S     0.422195  0.905422  0.496857     0.017
 63  S     0.430816  0.908965  0.826877     0.008
 64  S     0.835818  0.740357  0.239261     0.004
 65  S     0.840524  0.742319  0.570102    -0.001
 66  S     0.83369   0.741106  0.906972     0.125
 67  S     0.517907  0.418718  0.330449     0.016
 68  S     0.517492  0.420321  0.667039    -0.003
 69  S     0.51797   0.418957  0.99786      0.011"
U2Re2C3,mp-1025230,0.0,-0.17780810535714206,0.0,"Full Formula (U2 Re2 C3)
Reduced Formula: U2Re2C3
abc   :   6.168497   6.168497   5.590722
angles:  67.950336  67.950336  29.247918
pbc   :       True       True       True
Sites (7)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  U     0.602045  0.602045  0.193211     1.001
  1  U     0.397955  0.397955  0.806789     1.001
  2  Re    0.845538  0.845538  0.335378    -0.056
  3  Re    0.154462  0.154462  0.664622    -0.056
  4  C     0.751143  0.751143  0.753065    -0.017
  5  C     0.248857  0.248857  0.246935    -0.017
  6  C     0         0         0           -0.034"
Rb2Be3Cd2F12,mp-13614,5.3334,-3.138434192105271,0.0,"Full Formula (Rb8 Be12 Cd8 F48)
Reduced Formula: Rb2Be3Cd2F12
abc   :  10.393075  10.393075  10.393075
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (76)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.054293  0.054293  0.054293        -0
  1  Rb    0.445707  0.945707  0.554293        -0
  2  Rb    0.554293  0.445707  0.945707        -0
  3  Rb    0.945707  0.554293  0.445707        -0
  4  Rb    0.293289  0.293289  0.293289         0
  5  Rb    0.206711  0.706711  0.793289         0
  6  Rb    0.793289  0.206711  0.706711         0
  7  Rb    0.706711  0.793289  0.206711         0
  8  Be    0.625384  0.475031  0.260159        -0
  9  Be    0.874616  0.524968  0.760159        -0
 10  Be    0.374616  0.975032  0.239841        -0
 11  Be    0.125384  0.024969  0.739841        -0
 12  Be    0.975032  0.239841  0.374616        -0
 13  Be    0.739841  0.125384  0.024969        -0
 14  Be    0.239841  0.374616  0.975032        -0
 15  Be    0.524968  0.760159  0.874616        -0
 16  Be    0.760159  0.874616  0.524968        -0
 17  Be    0.024969  0.739841  0.125384        -0
 18  Be    0.475031  0.260159  0.625384        -0
 19  Be    0.260159  0.625384  0.475031        -0
 20  Cd    0.576602  0.576602  0.576602        -0
 21  Cd    0.923398  0.423398  0.076602        -0
 22  Cd    0.076602  0.923398  0.423398        -0
 23  Cd    0.423398  0.076602  0.923398        -0
 24  Cd    0.834494  0.834494  0.834494         0
 25  Cd    0.665506  0.165506  0.334494         0
 26  Cd    0.334494  0.665506  0.165506         0
 27  Cd    0.165506  0.334494  0.665506         0
 28  F     0.398338  0.670273  0.505407         0
 29  F     0.430477  0.837123  0.249712        -0
 30  F     0.069523  0.162877  0.749712        -0
 31  F     0.837123  0.249712  0.430477        -0
 32  F     0.977284  0.427151  0.714093        -0
 33  F     0.522716  0.572849  0.214093        -0
 34  F     0.214093  0.522716  0.572849        -0
 35  F     0.572849  0.214093  0.522716        -0
 36  F     0.927151  0.785907  0.022716        -0
 37  F     0.714093  0.977284  0.427151        -0
 38  F     0.427151  0.714093  0.977284        -0
 39  F     0.285907  0.477284  0.072849        -0
 40  F     0.785907  0.022716  0.927151        -0
 41  F     0.072849  0.285907  0.477284        -0
 42  F     0.022716  0.927151  0.785907        -0
 43  F     0.477284  0.072849  0.285907        -0
 44  F     0.670273  0.505407  0.398338         0
 45  F     0.930477  0.662877  0.750288        -0
 46  F     0.505407  0.398338  0.670273         0
 47  F     0.994593  0.601662  0.170273         0
 48  F     0.898338  0.829727  0.494593         0
 49  F     0.494593  0.898338  0.829727         0
 50  F     0.101662  0.329727  0.005407         0
 51  F     0.601662  0.170273  0.994593         0
 52  F     0.005407  0.101662  0.329727         0
 53  F     0.170273  0.994593  0.601662         0
 54  F     0.329727  0.005407  0.101662         0
 55  F     0.829727  0.494593  0.898338         0
 56  F     0.740516  0.490505  0.166843         0
 57  F     0.166843  0.740516  0.490505         0
 58  F     0.490505  0.166843  0.740516         0
 59  F     0.009495  0.833157  0.240516         0
 60  F     0.666843  0.759484  0.509495         0
 61  F     0.509495  0.666843  0.759484         0
 62  F     0.333157  0.259484  0.990505         0
 63  F     0.833157  0.240516  0.009495         0
 64  F     0.990505  0.333157  0.259484         0
 65  F     0.240516  0.009495  0.833157         0
 66  F     0.259484  0.990505  0.333157         0
 67  F     0.759484  0.509495  0.666843         0
 68  F     0.569523  0.337123  0.250288        -0
 69  F     0.250288  0.569523  0.337123        -0
 70  F     0.337123  0.250288  0.569523        -0
 71  F     0.162877  0.749712  0.069523        -0
 72  F     0.750288  0.930477  0.662877        -0
 73  F     0.749712  0.069523  0.162877        -0
 74  F     0.249712  0.430477  0.837123        -0
 75  F     0.662877  0.750288  0.930477        -0"
TiGa,mp-2767,0.0,-0.4716357154166664,0.0,"Full Formula (Ti2 Ga2)
Reduced Formula: TiGa
abc   :   3.954086   3.954086   3.952888
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (4)
  #  SP       a    b    c    magmom
---  ----  ----  ---  ---  --------
  0  Ti     0.5  0    0.5         0
  1  Ti     0    0.5  0.5         0
  2  Ga     0.5  0.5  0          -0
  3  Ga    -0    0    0          -0"
RbHS,mp-2420465,1.4435,-0.6997184604166661,0.23310234999999935,"Full Formula (Rb1 H1 S1)
Reduced Formula: RbHS
abc   :   4.400043   4.400043   3.321670
angles:  89.961115  89.961115  90.856088
pbc   :       True       True       True
Sites (3)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Rb    0.628548  0.371452   0          -0
  1  H     0.097907  0.902093  -0          -0
  2  S     0.141545  0.858455   0.5        -0"
LiVPO5,mp-757445,1.1021999999999998,-2.5823295420907737,0.08127655265624956,"Full Formula (Li8 V8 P8 O40)
Reduced Formula: LiVPO5
abc   :   6.310197  10.525682  12.621107
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (64)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.174223  0.100181  0.109401     0
  1  Li    0.845762  0.889677  0.118363     0.001
  2  Li    0.345762  0.389677  0.381637     0.001
  3  Li    0.674223  0.600181  0.390599     0
  4  Li    0.325777  0.100181  0.609401     0
  5  Li    0.654238  0.889677  0.618363     0.001
  6  Li    0.154238  0.389677  0.881637     0.001
  7  Li    0.825777  0.600181  0.890599     0
  8  V     0.963238  0.504288  0.130626     1.028
  9  V     0.74044   0.228803  0.227833     1.087
 10  V     0.24044   0.728803  0.272167     1.087
 11  V     0.463238  0.004288  0.369374     1.028
 12  V     0.536762  0.504288  0.630626     1.028
 13  V     0.75956   0.228803  0.727833     1.086
 14  V     0.25956   0.728803  0.772167     1.086
 15  V     0.036762  0.004288  0.869374     1.028
 16  P     0.170155  0.747318  0.017803     0.005
 17  P     0.462395  0.477619  0.1831       0.006
 18  P     0.962395  0.977619  0.3169       0.006
 19  P     0.670155  0.247318  0.482197     0.005
 20  P     0.329845  0.747318  0.517803     0.005
 21  P     0.037605  0.477619  0.6831       0.006
 22  P     0.537605  0.977619  0.8169       0.006
 23  P     0.829845  0.247318  0.982197     0.005
 24  O     0.067878  0.882964  0.009228    -0.008
 25  O     0.978475  0.650469  0.020876    -0.001
 26  O     0.678229  0.214968  0.074422     0.004
 27  O     0.270469  0.469433  0.109171     0.008
 28  O     0.65416   0.518926  0.117461     0.001
 29  O     0.299881  0.737925  0.119708     0.002
 30  O     0.929784  0.344521  0.203635    -0.105
 31  O     0.928245  0.071379  0.219146    -0.008
 32  O     0.494172  0.349543  0.243836     0.002
 33  O     0.001695  0.597476  0.241619    -0.094
 34  O     0.501695  0.097476  0.258381    -0.094
 35  O     0.994172  0.849543  0.256164     0.002
 36  O     0.428245  0.571379  0.280854    -0.008
 37  O     0.429784  0.844521  0.296365    -0.105
 38  O     0.799881  0.237925  0.380292     0.002
 39  O     0.15416   0.018926  0.382539     0.001
 40  O     0.770469  0.969433  0.390829     0.008
 41  O     0.178229  0.714968  0.425578     0.004
 42  O     0.478475  0.150469  0.479124    -0.001
 43  O     0.567878  0.382964  0.490772    -0.008
 44  O     0.432122  0.882964  0.509228    -0.008
 45  O     0.521525  0.650469  0.520876    -0.001
 46  O     0.821771  0.214968  0.574422     0.004
 47  O     0.229531  0.469433  0.609171     0.008
 48  O     0.84584   0.518926  0.617461     0.001
 49  O     0.200119  0.737925  0.619708     0.002
 50  O     0.570216  0.344521  0.703635    -0.104
 51  O     0.571755  0.071379  0.719146    -0.008
 52  O     0.005828  0.349543  0.743836     0.001
 53  O     0.498305  0.597476  0.741619    -0.093
 54  O     0.998305  0.097476  0.758381    -0.093
 55  O     0.505828  0.849543  0.756164     0.001
 56  O     0.071755  0.571379  0.780854    -0.008
 57  O     0.070216  0.844521  0.796365    -0.104
 58  O     0.700119  0.237925  0.880292     0.002
 59  O     0.34584   0.018926  0.882539     0.001
 60  O     0.729531  0.969433  0.890829     0.008
 61  O     0.321771  0.714968  0.925578     0.004
 62  O     0.021525  0.150469  0.979124    -0.001
 63  O     0.932122  0.382964  0.990772    -0.008"
Mg14CdCO16,mp-1033739,1.0854,-2.579797989609374,0.2683165562500003,"Full Formula (Mg14 Cd1 C1 O16)
Reduced Formula: Mg14CdCO16
abc   :   8.593376   8.593376   4.287403
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (32)
  #  SP            a         b     c    magmom
---  ----  ---------  --------  ----  --------
  0  Mg    -0         0.5        0           0
  1  Mg     0.5       0          0           0
  2  Mg    -0         0.256078   0.5         0
  3  Mg    -0         0.743922   0.5         0
  4  Mg     0.5       0.25382    0.5         0
  5  Mg     0.5       0.74618    0.5         0
  6  Mg     0.256078  0          0.5         0
  7  Mg     0.25382   0.5        0.5        -0
  8  Mg     0.743922  0          0.5        -0
  9  Mg     0.74618   0.5        0.5        -0
 10  Mg     0.254958  0.254958  -0           0
 11  Mg     0.254958  0.745042   0           0
 12  Mg     0.745042  0.254958  -0           0
 13  Mg     0.745042  0.745042   0           0
 14  Cd    -0         0          0          -0
 15  C      0.5       0.5        0          -0
 16  O      0.266184  0          0          -0
 17  O      0.251497  0.5        0          -0
 18  O      0.733816  0          0          -0
 19  O      0.748503  0.5       -0           0
 20  O      0.250515  0.250515   0.5        -0
 21  O      0.250515  0.749485   0.5        -0
 22  O      0.749485  0.250515   0.5        -0
 23  O      0.749485  0.749485   0.5         0
 24  O     -0         0          0.5         0
 25  O     -0         0.5        0.5         0
 26  O      0.5       0          0.5         0
 27  O      0.5       0.5        0.5        -0
 28  O     -0         0.266184  -0          -0
 29  O     -0         0.733816   0          -0
 30  O      0.5       0.251497  -0           0
 31  O      0.5       0.748503   0          -0"
Si2Ag9NO11,mp-1219350,0.1753,-1.1353822322826084,0.028990906449270604,"Full Formula (Si2 Ag9 N1 O11)
Reduced Formula: Si2Ag9NO11
abc   :   5.825415   6.942960   9.009619
angles: 107.972261  98.640120  95.391170
pbc   :       True       True       True
Sites (23)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Si    0.276116  0.673304  0.82038          0
  1  Si    0.733047  0.324357  0.182367         0
  2  Ag    0.257498  0.531907  0.142972        -0
  3  Ag    0.763281  0.474513  0.865483        -0
  4  Ag    0.018749  0.691805  0.487657        -0
  5  Ag    0.014427  0.28595   0.514155        -0
  6  Ag    0.501026  0.500149  0.501736        -0
  7  Ag    0.271844  0.187682  0.859379        -0
  8  Ag    0.73089   0.809435  0.14993         -0
  9  Ag    0.180235  0.035484  0.142616        -0
 10  Ag    0.829266  0.964893  0.861539        -0
 11  N     0.52549   0.005196  0.502524         0
 12  O     0.889354  0.17448   0.255544        -0
 13  O     0.117668  0.821718  0.746821        -0
 14  O     0.487252  0.340184  0.255492        -0
 15  O     0.523164  0.661575  0.749148        -0
 16  O     0.343606  0.772995  0.016756        -0
 17  O     0.662067  0.224321  0.986278        -0
 18  O     0.121739  0.440877  0.771365        -0
 19  O     0.88993   0.555029  0.229647        -0
 20  O     0.727408  0.958743  0.480309        -0
 21  O     0.342438  0.906912  0.40168         -0
 22  O     0.508404  0.15159   0.623921        -0"
Na2Mg(NiO2)2,mp-2217469,1.3291,-0.805277195306513,0.8878494294444463,"Full Formula (Na2 Mg1 Ni2 O4)
Reduced Formula: Na2Mg(NiO2)2
abc   :   3.347180   3.346745  10.587708
angles:  90.000000  90.000000 120.004296
pbc   :       True       True       True
Sites (9)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Na    0.666677  0.333353  0.25         0.002
  1  Na    0.333375  0.66675   0.75         0.002
  2  Mg    5.8e-05   0.000116  0.25         0.001
  3  Ni    0.999991  0.999982  0.523607     1.776
  4  Ni    0.999991  0.999982  0.976393     1.776
  5  O     0.333315  0.666627  0.365014     0.048
  6  O     0.66664   0.333281  0.5934       0.121
  7  O     0.66664   0.333281  0.9066       0.121
  8  O     0.333315  0.666627  0.134986     0.048"
Y3AlO6,mp-1101169,4.7324,-3.7877547189999987,0.05213658864999715,"Full Formula (Y6 Al2 O12)
Reduced Formula: Y3AlO6
abc   :   6.458713   6.458713   6.458713
angles:  92.337032  92.337032  92.337032
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Y     0.564618  0.070815  0.255135        -0
  1  Y     0.744865  0.435382  0.929185        -0
  2  Y     0.929185  0.744865  0.435382        -0
  3  Y     0.070815  0.255135  0.564618        -0
  4  Y     0.255135  0.564618  0.070815        -0
  5  Y     0.435382  0.929185  0.744865        -0
  6  Al    0         0         0               -0
  7  Al    0.5       0.5       0.5              0
  8  O     0.928676  0.0681    0.292456        -0
  9  O     0.707544  0.071324  0.9319          -0
 10  O     0.79028   0.455974  0.582237        -0
 11  O     0.9319    0.707544  0.071324        -0
 12  O     0.417763  0.20972   0.544026        -0
 13  O     0.544026  0.417763  0.20972         -0
 14  O     0.455974  0.582237  0.79028         -0
 15  O     0.582237  0.79028   0.455974        -0
 16  O     0.0681    0.292456  0.928676        -0
 17  O     0.20972   0.544026  0.417763        -0
 18  O     0.292456  0.928676  0.0681          -0
 19  O     0.071324  0.9319    0.707544        -0"
MgGa2,mp-1094659,0.0,-0.02910811833333356,0.09046674333333282,"Full Formula (Mg2 Ga4)
Reduced Formula: MgGa2
abc   :   7.510609   7.510609   5.021647
angles:  90.000000  90.000000 156.069337
pbc   :       True       True       True
Sites (6)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Mg    0.4401    0.5599    0.25         0
  1  Mg    0.5599    0.4401    0.75         0
  2  Ga    0.113514  0.886486  0.25        -0
  3  Ga    0.773113  0.226887  0.25         0
  4  Ga    0.226887  0.773113  0.75         0
  5  Ga    0.886486  0.113514  0.75        -0"
SrMgF4,mp-561022,6.6872,-4.003735184166667,0.02173007500000068,"Full Formula (Sr12 Mg12 F48)
Reduced Formula: SrMgF4
abc   :  17.113055   7.641522   7.907278
angles:  75.108641  90.000000  90.000000
pbc   :       True       True       True
Sites (72)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sr    0.001213  0.840755  0.663941        -0
  1  Sr    0.831183  0.15109   0.838115        -0
  2  Sr    0.985671  0.795631  0.179902        -0
  3  Sr    0.166863  0.166524  0.834604        -0
  4  Sr    0.648694  0.777609  0.680747        -0
  5  Sr    0.148694  0.222391  0.319253        -0
  6  Sr    0.485671  0.204369  0.820098        -0
  7  Sr    0.666863  0.833476  0.165396        -0
  8  Sr    0.331183  0.84891   0.161885        -0
  9  Sr    0.32291   0.817779  0.667712        -0
 10  Sr    0.501213  0.159245  0.336059        -0
 11  Sr    0.82291   0.182221  0.332288        -0
 12  Mg    0.144518  0.669383  0.457225        -0
 13  Mg    0.976694  0.341095  0.541772        -0
 14  Mg    0.14245   0.670506  0.957134        -0
 15  Mg    0.64245   0.329494  0.042866        -0
 16  Mg    0.308951  0.332585  0.540243        -0
 17  Mg    0.80943   0.661156  0.95694         -0
 18  Mg    0.476694  0.658905  0.458228        -0
 19  Mg    0.977184  0.3381    0.038148        -0
 20  Mg    0.30943   0.338844  0.04306         -0
 21  Mg    0.644518  0.330617  0.542775        -0
 22  Mg    0.477184  0.6619    0.961852        -0
 23  Mg    0.808951  0.667415  0.459757        -0
 24  F     0.91303   0.108789  0.587736         0
 25  F     0.196143  0.428597  0.5471           0
 26  F     0.078201  0.900054  0.925354         0
 27  F     0.40216   0.171872  0.096473         0
 28  F     0.575911  0.791089  0.944482         0
 29  F     0.131439  0.623615  0.21799          0
 30  F     0.309861  0.281545  0.805729         0
 31  F     0.955447  0.332428  0.79132          0
 32  F     0.244865  0.791766  0.411936         0
 33  F     0.41303   0.891211  0.412264         0
 34  F     0.696143  0.571403  0.4529           0
 35  F     0.744212  0.900996  0.423656         0
 36  F     0.867105  0.433497  0.050929         0
 37  F     0.028945  0.577887  0.959453         0
 38  F     0.870257  0.447266  0.469643         0
 39  F     0.809861  0.718455  0.194271         0
 40  F     0.242566  0.111189  0.122118         0
 41  F     0.294943  0.372941  0.282897         0
 42  F     0.202671  0.448027  0.980375         0
 43  F     0.744865  0.208234  0.588064         0
 44  F     0.236949  0.835407  0.927251         0
 45  F     0.416871  0.903598  0.887738         0
 46  F     0.992684  0.340155  0.290469         0
 47  F     0.578201  0.099946  0.074646         0
 48  F     0.492684  0.659845  0.709531         0
 49  F     0.631439  0.376385  0.78201          0
 50  F     0.702671  0.551973  0.019625         0
 51  F     0.736949  0.164593  0.072749         0
 52  F     0.244212  0.099004  0.576344         0
 53  F     0.533114  0.426156  0.497519         0
 54  F     0.075911  0.208911  0.055518         0
 55  F     0.404675  0.181468  0.562769         0
 56  F     0.794943  0.627059  0.717103         0
 57  F     0.068932  0.171875  0.596633         0
 58  F     0.140667  0.715546  0.696208         0
 59  F     0.640667  0.284454  0.303792         0
 60  F     0.90216   0.828128  0.903527         0
 61  F     0.582263  0.091798  0.624976         0
 62  F     0.367105  0.566503  0.949071         0
 63  F     0.916871  0.096402  0.112262         0
 64  F     0.904675  0.818532  0.437231         0
 65  F     0.568932  0.828125  0.403367         0
 66  F     0.742566  0.888811  0.877882         0
 67  F     0.370257  0.552734  0.530357         0
 68  F     0.033114  0.573844  0.502481         0
 69  F     0.455447  0.667572  0.20868          0
 70  F     0.082263  0.908202  0.375024         0
 71  F     0.528945  0.422113  0.040547         0"
